strut_id,junction0,junction1,unit_cell_edge_idx,unit_cell_ids,design_thickness,start_x,start_y,start_z,end_x,end_y,end_z,shaft_sample_count,mask_occupancy,centerline_coverage,raw_ct_score,equivalent_thickness_um,thickness_score,longest_internal_gap_voxels,continuity_score,density_score,otsu_threshold,density_threshold,classification
17494,9746,9753,3,696,0.1,377.14185,526.18485,657.23089,337.45268,486.8975,657.30742,44,0.34508349,1,0.32828523,176.74132,0.50497521,0,1,0.47825442,0.40911171,0.35911171,present
17495,9747,9753,0,696,0.1,298.16528,526.58644,657.16545,337.45268,486.8975,657.30742,49,0.41774261,1,0.37378229,200,0.57142857,0,1,0.53031461,0.40911171,0.35911171,present
17496,9748,9752,8,696,0.1,298.10095,526.80526,736.14274,337.38835,487.11632,736.28471,45,0.011337868,0.066666667,0.23269318,150,0.42857143,42,0.0044444444,0.18101884,0.40911171,0.35911171,broken
17497,9749,9752,9,696,0.1,297.69918,447.82897,736.36123,337.38835,487.11632,736.28471,40,0.034183673,0.25,0.3319861,145.20072,0.41485921,30,0.0625,0.22294074,0.40911171,0.35911171,broken
17498,9750,9752,10,696,0.1,376.67575,447.42737,736.42667,337.38835,487.11632,736.28471,47,0.025184542,0.12765957,0.23530038,165.83124,0.47380354,41,0.016296967,0.19904091,0.40911171,0.35911171,broken
17499,9751,9752,11,696,0.1,377.07752,526.40367,736.20818,337.38835,487.11632,736.28471,49,0.025406081,0.18367347,0.31185373,141.42136,0.40406102,40,0.033735943,0.20725359,0.40911171,0.35911171,broken
17500,9744,9754,13,696,0.1,297.76351,447.61015,657.38394,297.93223,487.2077,696.76334,49,0.53394419,1,0.54212096,239.79158,0.68511879,0,1,0.64409924,0.40911171,0.35911171,present
17501,9747,9754,12,696,0.1,298.16528,526.58644,657.16545,297.93223,487.2077,696.76334,41,0.45594823,1,0.47262074,217.94495,0.62269985,0,1,0.58424565,0.40911171,0.35911171,present
17502,9748,9754,28,696,0.1,298.10095,526.80526,736.14274,297.93223,487.2077,696.76334,49,0.48563099,1,0.56874757,229.12878,0.65465367,0,1,0.62997698,0.40911171,0.35911171,present
17503,9749,9754,29,696,0.1,297.69918,447.82897,736.36123,297.93223,487.2077,696.76334,37,0.41698842,1,0.53065335,212.13203,0.60609153,0,1,0.58581541,0.40911171,0.35911171,present
17504,9744,9756,14,696,0.1,297.76351,447.61015,657.38394,337.21963,447.51876,696.90531,49,0.59225323,1,0.59179133,264.57513,0.75592895,0,1,0.6941956,0.40911171,0.35911171,present
17505,9745,9756,15,696,0.1,376.74008,447.20856,657.44938,337.21963,447.51876,696.90531,42,0.44606414,1,0.46628065,217.94495,0.62269985,0,1,0.5793784,0.40911171,0.35911171,present
17506,9749,9756,30,696,0.1,297.69918,447.82897,736.36123,337.21963,447.51876,696.90531,38,0.52148228,1,0.6038965,242.26039,0.69217255,0,1,0.66065677,0.40911171,0.35911171,present
17507,9750,9756,31,696,0.1,376.67575,447.42737,736.42667,337.21963,447.51876,696.90531,49,0.64889629,1,0.68367616,287.22813,0.82065181,0,1,0.75493469,0.40911171,0.35911171,present
17508,9754,9752,24,696,0.1,297.93223,487.2077,696.76334,337.38835,487.11632,736.28471,40,0.50255102,1,0.56002806,247.37128,0.70677507,0,1,0.64546749,0.40911171,0.35911171,present
17509,9754,9753,20,696,0.1,297.93223,487.2077,696.76334,337.45268,486.8975,657.30742,47,0.53973079,1,0.5413472,259.80762,0.74230749,0,1,0.65990027,0.40911171,0.35911171,present
17510,9754,9757,4,696,0.1,297.93223,487.2077,696.76334,337.6214,526.49506,696.68682,40,0.27908163,1,0.3123863,145.71068,0.41631622,0,1,0.43151944,0.40911171,0.35911171,uncertain
17511,9754,9756,5,696,0.1,297.93223,487.2077,696.76334,337.21963,447.51876,696.90531,38,0.43125671,1,0.38554646,206.15528,0.58901509,0,1,0.54229472,0.40911171,0.35911171,present
17512,9755,9753,22,696,0.1,376.9088,486.80611,696.82878,337.45268,486.8975,657.30742,39,0.67242282,1,0.64172299,278.38822,0.79539491,0,1,0.74309247,0.40911171,0.35911171,present
17513,9755,9757,7,696,0.1,376.9088,486.80611,696.82878,337.6214,526.49506,696.68682,39,0.38932496,1,0.37211714,200,0.57142857,0,1,0.52128977,0.40911171,0.35911171,present
17514,9755,9752,26,696,0.1,376.9088,486.80611,696.82878,337.38835,487.11632,736.28471,48,0.53188776,1,0.59916232,250,0.71428571,0,1,0.66788645,0.40911171,0.35911171,present
17515,9756,9753,21,696,0.1,337.21963,447.51876,696.90531,337.45268,486.8975,657.30742,47,0.44594008,1,0.46549136,217.94495,0.62269985,0,1,0.57910439,0.40911171,0.35911171,present
17516,9756,9755,6,696,0.1,337.21963,447.51876,696.90531,376.9088,486.80611,696.82878,40,0.24744898,1,0.29675798,122.47449,0.34992711,0,1,0.40074386,0.40911171,0.35911171,uncertain
17517,9756,9752,25,696,0.1,337.21963,447.51876,696.90531,337.38835,487.11632,736.28471,47,0.47633521,1,0.5512702,229.12878,0.65465367,0,1,0.62194504,0.40911171,0.35911171,present
17518,9757,9752,27,696,0.1,337.6214,526.49506,696.68682,337.38835,487.11632,736.28471,47,0.37299175,1,0.47977673,200,0.57142857,0,1,0.54868769,0.40911171,0.35911171,present
17519,9757,9753,23,696,0.1,337.6214,526.49506,696.68682,337.45268,486.8975,657.30742,48,0.49064626,1,0.50774979,229.12878,0.65465367,0,1,0.61318223,0.40911171,0.35911171,present
17520,9758,9767,1,697,0.1,376.74008,447.20856,657.44938,416.42925,486.49591,657.37286,44,0.34554731,1,0.32456006,187.08287,0.53452248,0,1,0.48466283,0.40911171,0.35911171,present
17521,9759,9767,2,697,0.1,455.71665,446.80696,657.51483,416.42925,486.49591,657.37286,46,0.32076309,1,0.30785309,173.20508,0.49487166,0,1,0.46230277,0.40911171,0.35911171,present
17522,9760,9767,3,697,0.1,456.11842,525.78326,657.29634,416.42925,486.49591,657.37286,40,0.39846939,1,0.37346923,180.27756,0.51507875,0,1,0.51035127,0.40911171,0.35911171,present
17523,9761,9767,0,697,0.1,377.14185,526.18485,657.23089,416.42925,486.49591,657.37286,41,0.3728223,1,0.3441827,187.08287,0.53452248,0,1,0.49873212,0.40911171,0.35911171,present
17524,9762,9766,8,697,0.1,377.07752,526.40367,736.20818,416.36492,486.71473,736.35015,46,0.0088731145,0.065217391,0.22536274,150,0.42857143,43,0.0042533081,0.17805161,0.40911171,0.35911171,broken
17525,9763,9766,9,697,0.1,376.67575,447.42737,736.42667,416.36492,486.71473,736.35015,49,0.022074136,0.16326531,0.27839214,141.14378,0.40326795,41,0.02665556,0.19495521,0.40911171,0.35911171,broken
17526,9764,9766,10,697,0.1,455.65232,447.02578,736.49212,416.36492,486.71473,736.35015,39,0.02093145,0.12820513,0.23163587,141.42136,0.40406102,34,0.016436555,0.17925093,0.40911171,0.35911171,broken
17527,9765,9766,11,697,0.1,456.05409,526.00208,736.27363,416.36492,486.71473,736.35015,41,0.022896964,0.12195122,0.24919139,150,0.42857143,36,0.0148721,0.19100018,0.40911171,0.35911171,broken
17528,9758,9768,13,697,0.1,376.74008,447.20856,657.44938,376.9088,486.80611,696.82878,40,0.48061224,1,0.48261564,229.12878,0.65465367,0,1,0.60263178,0.40911171,0.35911171,present
17529,9761,9768,12,697,0.1,377.14185,526.18485,657.23089,376.9088,486.80611,696.82878,49,0.43856726,1,0.46142913,206.15528,0.58901509,0,1,0.56725269,0.40911171,0.35911171,present
17530,9762,9768,28,697,0.1,377.07752,526.40367,736.20818,376.9088,486.80611,696.82878,37,0.43463872,1,0.52891999,229.12878,0.65465367,0,1,0.60273103,0.40911171,0.35911171,present
17531,9763,9768,29,697,0.1,376.67575,447.42737,736.42667,376.9088,486.80611,696.82878,46,0.35891748,1,0.46213683,187.08287,0.53452248,0,1,0.52994691,0.40911171,0.35911171,present
17532,9758,9770,14,697,0.1,376.74008,447.20856,657.44938,416.1962,447.11717,696.97075,45,0.46984127,1,0.46474454,254.95098,0.72843136,0,1,0.61248358,0.40911171,0.35911171,present
17533,9759,9770,15,697,0.1,455.71665,446.80696,657.51483,416.1962,447.11717,696.97075,43,0.27954438,0.74418605,0.29520934,215.03849,0.61439569,11,0.55381287,0.40909697,0.40911171,0.35911171,broken
17534,9763,9770,30,697,0.1,376.67575,447.42737,736.42667,416.1962,447.11717,696.97075,37,0.48758963,1,0.58175921,239.79158,0.68511879,0,1,0.64208435,0.40911171,0.35911171,present
17535,9764,9770,31,697,0.1,455.65232,447.02578,736.49212,416.1962,447.11717,696.97075,45,0.64988662,1,0.67855489,287.22813,0.82065181,0,1,0.75369541,0.40911171,0.35911171,present
17536,9768,9766,24,697,0.1,376.9088,486.80611,696.82878,416.36492,486.71473,736.35015,35,0.55685131,1,0.62123476,264.57513,0.75592895,0,1,0.69240806,0.40911171,0.35911171,present
17537,9768,9767,20,697,0.1,376.9088,486.80611,696.82878,416.42925,486.49591,657.37286,47,0.60920538,1,0.59916563,269.25824,0.76930926,0,1,0.70483862,0.40911171,0.35911171,present
17538,9768,9771,4,697,0.1,376.9088,486.80611,696.82878,416.59797,526.09346,696.75226,46,0.23203194,1,0.30442504,122.47449,0.34992711,0,1,0.39841887,0.40911171,0.35911171,uncertain
17539,9768,9770,5,697,0.1,376.9088,486.80611,696.82878,416.1962,447.11717,696.97075,49,0.42024157,1,0.39260488,206.15528,0.58901509,0,1,0.54110771,0.40911171,0.35911171,present
17540,9769,9767,22,697,0.1,455.88537,486.40452,696.89423,416.42925,486.49591,657.37286,35,0.66822157,1,0.63552742,287.22813,0.82065181,0,1,0.74628765,0.40911171,0.35911171,present
17541,9769,9771,7,697,0.1,455.88537,486.40452,696.89423,416.59797,526.09346,696.75226,49,0.42523948,1,0.40056135,200,0.57142857,0,1,0.54059739,0.40911171,0.35911171,present
17542,9769,9766,26,697,0.1,455.88537,486.40452,696.89423,416.36492,486.71473,736.35015,47,0.443769,1,0.53504812,217.94495,0.62269985,0,1,0.5993201,0.40911171,0.35911171,present
17543,9770,9767,21,697,0.1,416.1962,447.11717,696.97075,416.42925,486.49591,657.37286,36,0.4484127,1,0.46592934,209.14366,0.59755331,0,1,0.57369094,0.40911171,0.35911171,present
17544,9770,9769,6,697,0.1,416.1962,447.11717,696.97075,455.88537,486.40452,696.89423,45,0.2430839,1,0.30615894,122.47449,0.34992711,0,1,0.40225463,0.40911171,0.35911171,uncertain
17545,9770,9766,25,697,0.1,416.1962,447.11717,696.97075,416.36492,486.71473,736.35015,47,0.44724273,1,0.5186525,223.6068,0.63887656,0,1,0.59948771,0.40911171,0.35911171,present
17546,9771,9766,27,697,0.1,416.59797,526.09346,696.75226,416.36492,486.71473,736.35015,36,0.35260771,1,0.45675723,193.64917,0.55328334,0,1,0.53113032,0.40911171,0.35911171,present
17547,9771,9767,23,697,0.1,416.59797,526.09346,696.75226,416.42925,486.49591,657.37286,46,0.45341615,1,0.47090957,209.14366,0.59755331,0,1,0.57668604,0.40911171,0.35911171,present
17548,9772,9781,1,698,0.1,455.71665,446.80696,657.51483,495.40582,486.09432,657.43831,40,0.40306122,1,0.35958662,190.36602,0.54390291,0,1,0.51477008,0.40911171,0.35911171,present
17549,9773,9781,2,698,0.1,534.69322,446.40537,657.58027,495.40582,486.09432,657.43831,46,0.33939663,1,0.32348305,176.74132,0.50497521,0,1,0.47510771,0.40911171,0.35911171,present
17550,9774,9781,3,698,0.1,535.09499,525.38167,657.36178,495.40582,486.09432,657.43831,49,0.38275718,1,0.36051758,180.27756,0.51507875,0,1,0.50175212,0.40911171,0.35911171,present
17551,9775,9781,0,698,0.1,456.11842,525.78326,657.29634,495.40582,486.09432,657.43831,46,0.36779059,1,0.33617555,190.36602,0.54390291,0,1,0.49716557,0.40911171,0.35911171,present
17552,9776,9780,8,698,0.1,456.05409,526.00208,736.27363,495.34149,486.31313,736.41559,41,0.015430562,0.12195122,0.21398323,111.8034,0.31943828,36,0.0148721,0.15091452,0.40911171,0.35911171,broken
17553,9777,9780,9,698,0.1,455.65232,447.02578,736.49212,495.34149,486.31313,736.41559,41,0.0074664012,0.073170732,0.20003502,70.710678,0.20203051,38,0.005353956,0.11356115,0.40911171,0.35911171,broken
17554,9778,9780,10,698,0.1,534.62889,446.62419,736.55756,495.34149,486.31313,736.41559,49,0.021657643,0.14285714,0.21465572,150,0.42857143,42,0.020408163,0.18109809,0.40911171,0.35911171,broken
17555,9779,9780,11,698,0.1,535.03066,525.60049,736.33907,495.34149,486.31313,736.41559,44,0.029684601,0.13636364,0.20712483,173.0544,0.49444115,0,0.13636364,0.21510766,0.40911171,0.35911171,low_density
17556,9772,9782,13,698,0.1,455.71665,446.80696,657.51483,455.88537,486.40452,696.89423,49,0.41024573,1,0.43364966,200,0.57142857,0,1,0.54602576,0.40911171,0.35911171,present
17557,9775,9782,12,698,0.1,456.11842,525.78326,657.29634,455.88537,486.40452,696.89423,44,0.41836735,1,0.44409776,196.82458,0.56235595,0,1,0.54932852,0.40911171,0.35911171,present
17558,9776,9782,28,698,0.1,456.05409,526.00208,736.27363,455.88537,486.40452,696.89423,49,0.39025406,1,0.47101138,193.64917,0.55328334,0,1,0.54670047,0.40911171,0.35911171,present
17559,9777,9782,29,698,0.1,455.65232,447.02578,736.49212,455.88537,486.40452,696.89423,49,0.29779259,1,0.40231585,173.20508,0.49487166,0,1,0.48375045,0.40911171,0.35911171,present
17560,9772,9784,14,698,0.1,455.71665,446.80696,657.51483,495.17277,446.71558,697.03619,40,0.57806122,1,0.59044774,257.3793,0.73536942,0,1,0.68439505,0.40911171,0.35911171,present
17561,9773,9784,15,698,0.1,534.69322,446.40537,657.58027,495.17277,446.71558,697.03619,47,0.508033,1,0.52949103,234.52079,0.67005939,0,1,0.62877206,0.40911171,0.35911171,present
17562,9777,9784,30,698,0.1,455.65232,447.02578,736.49212,495.17277,446.71558,697.03619,41,0.029865605,0.097560976,0.064110613,158.97934,0.45422669,0,0.097560976,0.15638368,0.40911171,0.35911171,low_density
17563,9778,9784,31,698,0.1,534.62889,446.62419,736.55756,495.17277,446.71558,697.03619,38,0.54833512,1,0.61199887,250,0.71428571,0,1,0.67667163,0.40911171,0.35911171,present
17564,9782,9780,24,698,0.1,455.88537,486.40452,696.89423,495.34149,486.31313,736.41559,34,0.6392557,1,0.67527482,285.03542,0.81438692,0,1,0.74795589,0.40911171,0.35911171,present
17565,9782,9781,20,698,0.1,455.88537,486.40452,696.89423,495.40582,486.09432,657.43831,43,0.54105363,1,0.5535978,250,0.71428571,0,1,0.65696686,0.40911171,0.35911171,present
17566,9782,9785,4,698,0.1,455.88537,486.40452,696.89423,495.57454,525.69187,696.81771,47,0.21146331,1,0.29609137,100,0.28571429,0,1,0.37369498,0.40911171,0.35911171,uncertain
17567,9782,9784,5,698,0.1,455.88537,486.40452,696.89423,495.17277,446.71558,697.03619,39,0.39612768,1,0.37482129,193.64917,0.55328334,0,1,0.51960552,0.40911171,0.35911171,present
17568,9783,9781,22,698,0.1,534.86194,486.00293,696.95967,495.40582,486.09432,657.43831,36,0.59353741,1,0.60121549,262.19138,0.74911822,0,1,0.69570543,0.40911171,0.35911171,present
17569,9783,9785,7,698,0.1,534.86194,486.00293,696.95967,495.57454,525.69187,696.81771,39,0.37205651,1,0.35990812,187.08287,0.53452248,0,1,0.50322001,0.40911171,0.35911171,present
17570,9783,9780,26,698,0.1,534.86194,486.00293,696.95967,495.34149,486.31313,736.41559,44,0.41975881,1,0.51355575,220.77587,0.63078821,0,1,0.58769142,0.40911171,0.35911171,present
17571,9784,9781,21,698,0.1,495.17277,446.71558,697.03619,495.40582,486.09432,657.43831,48,0.40136054,1,0.42662786,196.82458,0.56235595,0,1,0.53898551,0.40911171,0.35911171,present
17572,9784,9783,6,698,0.1,495.17277,446.71558,697.03619,534.86194,486.00293,696.95967,47,0.2726878,1,0.31034023,150,0.42857143,0,1,0.43205127,0.40911171,0.35911171,uncertain
17573,9784,9780,25,698,0.1,495.17277,446.71558,697.03619,495.34149,486.31313,736.41559,44,0.33024119,1,0.40458043,187.08287,0.53452248,0,1,0.50407711,0.40911171,0.35911171,present
17574,9785,9780,27,698,0.1,495.57454,525.69187,696.81771,495.34149,486.31313,736.41559,49,0.29571012,1,0.39636494,165.83124,0.47380354,0,1,0.4760734,0.40911171,0.35911171,present
17575,9785,9781,23,698,0.1,495.57454,525.69187,696.81771,495.40582,486.09432,657.43831,46,0.41171251,1,0.4307339,203.07764,0.58022183,0,1,0.54778938,0.40911171,0.35911171,present
17576,9786,9795,1,699,0.1,534.69322,446.40537,657.58027,574.38239,485.69272,657.50375,49,0.40316535,1,0.3539236,193.64917,0.55328334,0,1,0.51544752,0.40911171,0.35911171,present
17577,9787,9795,2,699,0.1,613.66979,446.00378,657.64572,574.38239,485.69272,657.50375,39,0.29618001,1,0.29660606,158.11388,0.45175395,0,1,0.44077431,0.40911171,0.35911171,uncertain
17578,9788,9795,3,699,0.1,614.07156,524.98008,657.42723,574.38239,485.69272,657.50375,40,0.34285714,1,0.31554099,187.08287,0.53452248,0,1,0.48115006,0.40911171,0.35911171,present
17579,9789,9795,0,699,0.1,535.09499,525.38167,657.36178,574.38239,485.69272,657.50375,45,0.27800454,1,0.27730145,158.11388,0.45175395,0,1,0.42953028,0.40911171,0.35911171,uncertain
17580,9790,9794,8,699,0.1,535.03066,525.60049,736.33907,574.31806,485.91154,736.48104,49,0.032486464,0.14285714,0.21039442,187.08287,0.53452248,42,0.020408163,0.20955611,0.40911171,0.35911171,broken
17581,9791,9794,9,699,0.1,534.62889,446.62419,736.55756,574.31806,485.91154,736.48104,43,0.044138586,0.13953488,0.20221785,203.07764,0.58022183,0,0.13953488,0.23989262,0.40911171,0.35911171,low_density
17582,9792,9794,10,699,0.1,613.60546,446.2226,736.62301,574.31806,485.91154,736.48104,38,0.019871106,0.15789474,0.17548329,122.47449,0.34992711,32,0.024930748,0.14982771,0.40911171,0.35911171,broken
17583,9793,9794,11,699,0.1,614.00723,525.1989,736.40452,574.31806,485.91154,736.48104,47,0.036474164,0.12765957,0.15752917,205.34483,0.58669952,0,0.12765957,0.22402482,0.40911171,0.35911171,low_density
17584,9786,9796,13,699,0.1,534.69322,446.40537,657.58027,534.86194,486.00293,696.95967,37,0.287369,1,0.33809598,165.83124,0.47380354,0,1,0.45609038,0.40911171,0.35911171,uncertain
17585,9789,9796,12,699,0.1,535.09499,525.38167,657.36178,534.86194,486.00293,696.95967,40,0.33010204,1,0.36465535,165.83124,0.47380354,0,1,0.4768781,0.40911171,0.35911171,present
17586,9790,9796,28,699,0.1,535.03066,525.60049,736.33907,534.86194,486.00293,696.95967,41,0.26729716,1,0.35403486,150,0.42857143,0,1,0.44354246,0.40911171,0.35911171,uncertain
17587,9791,9796,29,699,0.1,534.62889,446.62419,736.55756,534.86194,486.00293,696.95967,38,0.22395274,1,0.31906182,141.42136,0.40406102,0,1,0.41391962,0.40911171,0.35911171,uncertain
17588,9786,9798,14,699,0.1,534.69322,446.40537,657.58027,574.14934,446.31399,697.10164,36,0.43537415,1,0.46849609,220.77587,0.63078821,0,1,0.57885812,0.40911171,0.35911171,present
17589,9787,9798,15,699,0.1,613.66979,446.00378,657.64572,574.14934,446.31399,697.10164,48,0.4332483,1,0.46455527,215.03849,0.61439569,0,1,0.57293999,0.40911171,0.35911171,present
17590,9791,9798,30,699,0.1,534.62889,446.62419,736.55756,574.14934,446.31399,697.10164,46,0.39795918,1,0.48207907,203.07764,0.58022183,0,1,0.55906693,0.40911171,0.35911171,present
17591,9792,9798,31,699,0.1,613.60546,446.2226,736.62301,574.14934,446.31399,697.10164,34,0.43877551,1,0.51457029,229.12878,0.65465367,0,1,0.59966716,0.40911171,0.35911171,present
17592,9796,9794,24,699,0.1,534.86194,486.00293,696.95967,574.31806,485.91154,736.48104,39,0.51229723,1,0.57124512,239.79158,0.68511879,0,1,0.6463424,0.40911171,0.35911171,present
17593,9796,9795,20,699,0.1,534.86194,486.00293,696.95967,574.38239,485.69272,657.50375,38,0.43662728,1,0.46843837,212.13203,0.60609153,0,1,0.57304258,0.40911171,0.35911171,present
17594,9796,9799,4,699,0.1,534.86194,486.00293,696.95967,574.55111,525.29028,696.88315,40,0.24183673,1,0.32845707,117.13894,0.33468269,0,1,0.40475881,0.40911171,0.35911171,uncertain
17595,9796,9798,5,699,0.1,534.86194,486.00293,696.95967,574.14934,446.31399,697.10164,48,0.33248299,1,0.33592431,180.27756,0.51507875,0,1,0.47929188,0.40911171,0.35911171,present
17596,9797,9795,22,699,0.1,613.83851,485.60134,697.02512,574.38239,485.69272,657.50375,42,0.31243926,1,0.34227331,165.83124,0.47380354,0,1,0.46486466,0.40911171,0.35911171,present
17597,9797,9799,7,699,0.1,613.83851,485.60134,697.02512,574.55111,525.29028,696.88315,48,0.27721088,1,0.29279994,165.83124,0.47380354,0,1,0.43945413,0.40911171,0.35911171,uncertain
17598,9797,9794,26,699,0.1,613.83851,485.60134,697.02512,574.31806,485.91154,736.48104,43,0.32320835,1,0.40915523,180.27756,0.51507875,0,1,0.49847876,0.40911171,0.35911171,present
17599,9798,9795,21,699,0.1,574.14934,446.31399,697.10164,574.38239,485.69272,657.50375,48,0.31420068,1,0.3579461,165.83124,0.47380354,0,1,0.47009492,0.40911171,0.35911171,present
17600,9798,9797,6,699,0.1,574.14934,446.31399,697.10164,613.83851,485.60134,697.02512,39,0.29094715,1,0.34090867,132.28757,0.37796447,0,1,0.43404786,0.40911171,0.35911171,uncertain
17601,9798,9794,25,699,0.1,574.14934,446.31399,697.10164,574.31806,485.91154,736.48104,48,0.23086735,1,0.30871038,141.42136,0.40406102,0,1,0.41288857,0.40911171,0.35911171,uncertain
17602,9799,9794,27,699,0.1,574.55111,525.29028,696.88315,574.31806,485.91154,736.48104,47,0.22666088,1,0.30174525,141.42136,0.40406102,0,1,0.40953709,0.40911171,0.35911171,uncertain
17603,9799,9795,23,699,0.1,574.55111,525.29028,696.88315,574.38239,485.69272,657.50375,47,0.30438558,1,0.3384627,173.20508,0.49487166,0,1,0.4665724,0.40911171,0.35911171,present
17604,9800,9809,1,700,0.1,613.66979,446.00378,657.64572,653.35896,485.29113,657.56919,41,0.38825286,1,0.35636654,200,0.57142857,0,1,0.51624296,0.40911171,0.35911171,present
17605,9801,9809,2,700,0.1,692.64636,445.60219,657.71116,653.35896,485.29113,657.56919,49,0.18408996,1,0.21158497,122.47449,0.34992711,0,1,0.35618426,0.40911171,0.35911171,low_density
17606,9802,9809,3,700,0.1,693.04814,524.57849,657.49267,653.35896,485.29113,657.56919,44,0.4364564,1,0.40084894,190.36602,0.54390291,0,1,0.53716733,0.40911171,0.35911171,present
17607,9803,9809,0,700,0.1,614.07156,524.98008,657.42723,653.35896,485.29113,657.56919,40,0.067857143,0.15,0.091157025,230.21661,0.65776173,34,0.0225,0.21551968,0.40911171,0.35911171,broken
17608,9804,9808,8,700,0.1,614.00723,525.1989,736.40452,653.29463,485.50995,736.54648,38,0.017722879,0.15789474,0.13510699,111.23724,0.3178207,32,0.024930748,0.12904375,0.40911171,0.35911171,broken
17609,9805,9808,9,700,0.1,613.60546,446.2226,736.62301,653.29463,485.50995,736.54648,49,0.039566847,0.14285714,0.13992125,193.64917,0.55328334,0,0.14285714,0.21359584,0.40911171,0.35911171,low_density
17610,9806,9808,10,700,0.1,692.58203,445.82101,736.68845,653.29463,485.50995,736.54648,48,0.005952381,0.083333333,0.078265074,91.257038,0.2607344,44,0.0069444444,0.091490502,0.40911171,0.35911171,broken
17611,9807,9808,11,700,0.1,692.9838,524.7973,736.46996,653.29463,485.50995,736.54648,39,0.06959707,0.15384615,0.12444389,244.94897,0.69985421,0,0.15384615,0.25625276,0.40911171,0.35911171,low_density
17612,9800,9810,13,700,0.1,613.66979,446.00378,657.64572,613.83851,485.60134,697.02512,49,0.21615993,1,0.2526236,122.47449,0.34992711,0,1,0.37811684,0.40911171,0.35911171,uncertain
17613,9803,9810,12,700,0.1,614.07156,524.98008,657.42723,613.83851,485.60134,697.02512,49,0.25905873,1,0.30055741,141.42136,0.40406102,0,1,0.41890009,0.40911171,0.35911171,uncertain
17614,9804,9810,28,700,0.1,614.00723,525.1989,736.40452,613.83851,485.60134,697.02512,48,0.16964286,0.95833333,0.2303222,111.8034,0.31943828,2,0.91840278,0.33760951,0.40911171,0.35911171,low_density
17615,9805,9810,29,700,0.1,613.60546,446.2226,736.62301,613.83851,485.60134,697.02512,46,0.15971606,0.89130435,0.22606743,100,0.28571429,5,0.79442344,0.30632713,0.40911171,0.35911171,low_density
17616,9800,9812,14,700,0.1,613.66979,446.00378,657.64572,653.12591,445.9124,697.16708,33,0.3834261,1,0.41542055,206.15528,0.58901509,0,1,0.53690777,0.40911171,0.35911171,present
17617,9801,9812,15,700,0.1,692.64636,445.60219,657.71116,653.12591,445.9124,697.16708,49,0.39067055,1,0.42558676,193.64917,0.55328334,0,1,0.53319803,0.40911171,0.35911171,present
17618,9805,9812,30,700,0.1,613.60546,446.2226,736.62301,653.12591,445.9124,697.16708,47,0.21884498,0.9787234,0.28968995,122.47449,0.34992711,1,0.9578995,0.38372718,0.40911171,0.35911171,uncertain
17619,9806,9812,31,700,0.1,692.58203,445.82101,736.68845,653.12591,445.9124,697.16708,38,0.15413534,0.65789474,0.21186206,158.11388,0.45175395,13,0.43282548,0.28766153,0.40911171,0.35911171,broken
17620,9810,9808,24,700,0.1,613.83851,485.60134,697.02512,653.29463,485.50995,736.54648,44,0.17346939,0.93181818,0.24193321,111.8034,0.31943828,3,0.86828512,0.33472312,0.40911171,0.35911171,low_density
17621,9810,9809,20,700,0.1,613.83851,485.60134,697.02512,653.35896,485.29113,657.56919,38,0.38721805,1,0.4355806,200,0.57142857,0,1,0.53969674,0.40911171,0.35911171,present
17622,9810,9813,4,700,0.1,613.83851,485.60134,697.02512,653.52768,524.88869,696.94859,49,0.31861724,1,0.35635081,150,0.42857143,0,1,0.45963327,0.40911171,0.35911171,present
17623,9810,9812,5,700,0.1,613.83851,485.60134,697.02512,653.12591,445.9124,697.16708,44,0.20222635,1,0.23698601,141.42136,0.40406102,0,1,0.38277896,0.40911171,0.35911171,uncertain
17624,9811,9809,22,700,0.1,692.81508,485.19975,697.09056,653.35896,485.29113,657.56919,48,0.28188776,1,0.30901923,169.51816,0.4843376,0,1,0.4483565,0.40911171,0.35911171,uncertain
17625,9811,9813,7,700,0.1,692.81508,485.19975,697.09056,653.52768,524.88869,696.94859,44,0.14471243,1,0.18714143,111.8034,0.31943828,0,1,0.32941573,0.40911171,0.35911171,low_density
17626,9811,9808,26,700,0.1,692.81508,485.19975,697.09056,653.29463,485.50995,736.54648,40,0.26683673,1,0.32153226,145.71068,0.41631622,0,1,0.43058975,0.40911171,0.35911171,uncertain
17627,9812,9809,21,700,0.1,653.12591,445.9124,697.16708,653.35896,485.29113,657.56919,36,0.21145125,1,0.27446901,127.38103,0.36394579,0,1,0.38676253,0.40911171,0.35911171,uncertain
17628,9812,9811,6,700,0.1,653.12591,445.9124,697.16708,692.81508,485.19975,697.09056,49,0.33610995,1,0.35920754,158.11388,0.45175395,0,1,0.47153373,0.40911171,0.35911171,present
17629,9812,9808,25,700,0.1,653.12591,445.9124,697.16708,653.29463,485.50995,736.54648,41,0.13638626,1,0.20105371,100,0.28571429,0,1,0.32266056,0.40911171,0.35911171,low_density
17630,9813,9808,27,700,0.1,653.52768,524.88869,696.94859,653.29463,485.50995,736.54648,37,0.18974076,0.86486486,0.2420913,100,0.28571429,1,0.84149014,0.32720171,0.40911171,0.35911171,low_density
17631,9813,9809,23,700,0.1,653.52768,524.88869,696.94859,653.35896,485.29113,657.56919,42,0.22400389,1,0.24790094,132.28757,0.37796447,0,1,0.38606257,0.40911171,0.35911171,uncertain
