slice_index,low_density_strut_count,strut_ids
642,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
643,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
644,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
645,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
646,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
647,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
648,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
649,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
650,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
651,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
652,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
653,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
654,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
655,66,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126
656,67,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126;18249
657,102,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;14999;15181;15191;15199;15200;15210;15410;15411;15419;15430;15439;15621;15630;15631;15634;15635;15639;15640;15646;15650;15831;15850;15851;15859;15869;15870;16066;16074;16094;16102;16106;16111;16125;16126;16905;17161;17417;17635;17641;17664;17672;17861;17883;17887;17891;17896;17901;17904;17915;18117;18147;18152;18153;18157;18161;18168;18171;18249;18274;18399;18401;18409;18431;18433;18434;18435;18440;18441;18448;18460
658,106,14119;14287;14301;14302;14310;14311;14314;14319;14329;14330;14521;14522;14530;14531;14534;14539;14546;14726;14727;14741;14751;14754;14759;14766;14770;14779;14962;14970;14971;14974;14980;14990;15181;15191;15199;15200;15210;15411;15419;15430;15634;15639;16603;16607;16611;16617;16820;16837;16844;16845;16859;16865;16867;16873;16880;16891;16905;17093;17119;17123;17128;17129;17133;17147;17161;17349;17371;17377;17379;17384;17385;17389;17392;17400;17403;17417;17605;17635;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
659,79,14287;14301;14302;14310;14311;14314;14319;14329;14330;14531;14534;14539;14546;16347;16353;16360;16361;16364;16365;16376;16379;16383;16603;16607;16609;16611;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
660,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
661,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
662,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
663,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
664,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
665,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
666,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
667,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
668,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
669,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
670,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
671,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
672,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
673,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
674,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
675,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
676,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
677,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
678,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
679,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
680,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
681,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
682,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
683,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
684,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
685,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
686,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
687,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
688,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
689,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
690,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
691,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
692,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
693,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
694,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
695,63,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17640;17641;17645;17648;17649;17659;17672;17883;17887;17896;17901;17904;17905;17915;18152;18153;18157;18161;18168;18171;18249;18399;18409;18431;18440;18441;18448;18460
696,86,16347;16360;16361;16364;16365;16376;16379;16383;16603;16607;16616;16617;16632;16820;16844;16845;16859;16873;16880;16891;16905;17119;17128;17129;17133;17147;17161;17371;17384;17385;17389;17392;17400;17403;17417;17426;17640;17641;17645;17648;17649;17659;17672;17675;17678;17883;17887;17896;17901;17904;17905;17915;17931;18152;18153;18157;18161;18168;18171;18186;18187;18238;18249;18270;18334;18366;18378;18398;18399;18409;18410;18422;18425;18430;18431;18440;18441;18442;18443;18448;18456;18458;18459;18460;18461;18466
697,147,16347;16360;16361;16364;16365;16376;16379;16383;16395;16430;16458;16603;16607;16616;16617;16632;16664;16692;16820;16844;16845;16859;16873;16880;16891;16905;16907;16914;17090;17103;17113;17119;17128;17129;17133;17145;17147;17150;17161;17163;17168;17170;17358;17369;17371;17373;17374;17384;17385;17389;17390;17392;17394;17396;17399;17400;17402;17403;17406;17417;17419;17426;17432;17562;17614;17615;17620;17625;17629;17630;17640;17641;17643;17645;17648;17649;17650;17651;17652;17655;17658;17659;17662;17675;17678;17871;17875;17876;17881;17883;17885;17886;17887;17896;17899;17901;17904;17905;17907;17911;17914;17915;17918;17931;18126;18127;18131;18137;18141;18142;18152;18153;18155;18157;18161;18162;18163;18164;18167;18168;18170;18171;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18448;18450;18451;18456;18459;18460;18461;18462;18466
698,135,16146;16334;16335;16347;16349;16350;16360;16361;16364;16365;16366;16371;16376;16379;16382;16383;16395;16408;16430;16436;16458;16590;16591;16601;16603;16605;16606;16607;16616;16617;16622;16631;16632;16633;16634;16820;16844;16845;16846;16847;16857;16859;16861;16862;16873;16880;16882;16883;16887;16891;16894;16907;17090;17103;17113;17114;17117;17128;17129;17130;17131;17133;17138;17140;17143;17145;17146;17147;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
699,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
700,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
701,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
702,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
703,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
704,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
